2024-03-19 00:48:30,109 DEBUG   HandlerThread:3068826 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-58-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-03-19T04:48:30.101682', 'startedAt': '2024-03-19T04:48:29.658713', 'docker': None, 'cuda': None, 'args': ('--fraction', '0.2', '--dataset', 'CIFAR10', '--data_path', '/home/yancheng/datasets', '--num_exp', '1', '--workers', '10', '--optimizer', 'SGD', '-se', '10', '--selection', 'Uniform', '--model', 'ResNet18', '--lr', '0.1', '--save_path', './result', '--batch', '128', '--epochs', '1'), 'state': 'running', 'program': '/home/yancheng/code/DeepCore/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/Fobow/DeepCore.git', 'commit': '4d061e569c206abf6f0e83fb428d7f90ee499ba0'}, 'email': 'fffobow@gmail.com', 'root': '/home/yancheng/code/DeepCore', 'host': 'dl', 'username': 'yancheng', 'executable': '/usr/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2.4252500000000015, 'min': 2200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3.148, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 3.9, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 3.9, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 3.36, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}, {'current': 2.2, 'min': 2200.0, 'max': 3900.0}], 'disk': {'/': {'total': 915.2065544128418, 'used': 732.0322647094727}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.62788009643555}}
2024-03-19 00:48:30,109 INFO    HandlerThread:3068826 [system_monitor.py:probe():224] Finished collecting system info
2024-03-19 00:48:30,109 INFO    HandlerThread:3068826 [system_monitor.py:probe():227] Publishing system info
2024-03-19 00:48:30,110 INFO    HandlerThread:3068826 [system_monitor.py:probe():229] Finished publishing system info
2024-03-19 00:48:30,115 DEBUG   SenderThread:3068826 [sender.py:send():382] send: files
2024-03-19 00:48:30,115 INFO    SenderThread:3068826 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-19 00:48:30,119 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: python_packages
2024-03-19 00:48:30,119 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: python_packages
2024-03-19 00:48:30,120 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: stop_status
2024-03-19 00:48:30,120 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: stop_status
2024-03-19 00:48:30,122 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-19 00:48:30,355 DEBUG   SenderThread:3068826 [sender.py:send():382] send: telemetry
2024-03-19 00:48:30,355 DEBUG   SenderThread:3068826 [sender.py:send():382] send: config
2024-03-19 00:48:30,652 INFO    wandb-upload_0:3068826 [upload_job.py:push():131] Uploaded file /tmp/tmpzusmckmywandb/1z71jez4-wandb-metadata.json
2024-03-19 00:48:30,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/output.log
2024-03-19 00:48:30,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/wandb-metadata.json
2024-03-19 00:48:30,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/requirements.txt
2024-03-19 00:48:31,253 DEBUG   SenderThread:3068826 [sender.py:send():382] send: exit
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:send_exit():589] handling exit code: 1
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:send_exit():591] handling runtime: 1
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:send_exit():597] send defer
2024-03-19 00:48:31,253 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,253 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-19 00:48:31,253 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-19 00:48:31,253 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 1
2024-03-19 00:48:31,253 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,254 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-19 00:48:31,254 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,254 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-19 00:48:31,254 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 2
2024-03-19 00:48:31,254 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,254 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-19 00:48:31,254 INFO    HandlerThread:3068826 [system_monitor.py:finish():203] Stopping system monitor
2024-03-19 00:48:31,254 INFO    HandlerThread:3068826 [interfaces.py:finish():202] Joined cpu monitor
2024-03-19 00:48:31,254 INFO    HandlerThread:3068826 [interfaces.py:finish():202] Joined disk monitor
2024-03-19 00:48:31,254 DEBUG   SystemMonitor:3068826 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-19 00:48:31,254 DEBUG   SystemMonitor:3068826 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-19 00:48:31,254 DEBUG   SystemMonitor:3068826 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-19 00:48:31,364 INFO    HandlerThread:3068826 [interfaces.py:finish():202] Joined gpu monitor
2024-03-19 00:48:31,364 INFO    HandlerThread:3068826 [interfaces.py:finish():202] Joined memory monitor
2024-03-19 00:48:31,364 INFO    HandlerThread:3068826 [interfaces.py:finish():202] Joined network monitor
2024-03-19 00:48:31,364 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,364 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-19 00:48:31,364 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 3
2024-03-19 00:48:31,364 DEBUG   SenderThread:3068826 [sender.py:send():382] send: stats
2024-03-19 00:48:31,365 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,365 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-19 00:48:31,365 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,365 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-19 00:48:31,365 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 4
2024-03-19 00:48:31,365 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,365 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-19 00:48:31,365 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,365 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-19 00:48:31,365 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 5
2024-03-19 00:48:31,365 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,365 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-19 00:48:31,366 DEBUG   SenderThread:3068826 [sender.py:send():382] send: summary
2024-03-19 00:48:31,366 INFO    SenderThread:3068826 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-19 00:48:31,366 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,366 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-19 00:48:31,366 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 6
2024-03-19 00:48:31,366 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,366 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-19 00:48:31,366 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,366 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-19 00:48:31,369 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 00:48:31,510 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 7
2024-03-19 00:48:31,510 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:31,510 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-19 00:48:31,510 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:31,510 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-19 00:48:31,949 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/config.yaml
2024-03-19 00:48:31,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/wandb-summary.json
2024-03-19 00:48:32,253 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 00:48:32,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/output.log
2024-03-19 00:48:33,248 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 8
2024-03-19 00:48:33,248 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 00:48:33,249 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:33,249 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-19 00:48:33,249 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:33,249 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-19 00:48:33,249 INFO    SenderThread:3068826 [job_builder.py:build():296] Attempting to build job artifact
2024-03-19 00:48:33,249 INFO    SenderThread:3068826 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-19 00:48:33,254 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 00:48:33,264 INFO    SenderThread:3068826 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-19 00:48:33,279 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 9
2024-03-19 00:48:33,279 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 00:48:33,279 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:33,279 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-19 00:48:33,280 DEBUG   SenderThread:3068826 [sender.py:send():382] send: artifact
2024-03-19 00:48:33,663 INFO    SenderThread:3068826 [sender.py:send_artifact():1494] sent artifact job-https___github.com_Fobow_DeepCore.git_main.py - {'id': 'QXJ0aWZhY3Q6NzYyMzQ0OTY1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MDIzMDc0NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzYyMzQ0OTY1', 'versionIndex': 0}}}
2024-03-19 00:48:33,663 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:33,663 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-19 00:48:33,663 INFO    SenderThread:3068826 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-19 00:48:33,950 INFO    Thread-13 :3068826 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/output.log
2024-03-19 00:48:33,951 INFO    SenderThread:3068826 [dir_watcher.py:finish():388] scan: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files
2024-03-19 00:48:33,951 INFO    SenderThread:3068826 [dir_watcher.py:finish():402] scan save: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/wandb-summary.json wandb-summary.json
2024-03-19 00:48:33,951 INFO    SenderThread:3068826 [dir_watcher.py:finish():402] scan save: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/output.log output.log
2024-03-19 00:48:33,951 INFO    SenderThread:3068826 [dir_watcher.py:finish():402] scan save: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/wandb-metadata.json wandb-metadata.json
2024-03-19 00:48:33,952 INFO    SenderThread:3068826 [dir_watcher.py:finish():402] scan save: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/config.yaml config.yaml
2024-03-19 00:48:33,952 INFO    SenderThread:3068826 [dir_watcher.py:finish():402] scan save: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/requirements.txt requirements.txt
2024-03-19 00:48:33,952 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 10
2024-03-19 00:48:33,952 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:33,955 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-19 00:48:33,956 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:33,956 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-19 00:48:33,958 INFO    SenderThread:3068826 [file_pusher.py:finish():175] shutting down file pusher
2024-03-19 00:48:34,235 INFO    wandb-upload_0:3068826 [upload_job.py:push():131] Uploaded file /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/wandb-summary.json
2024-03-19 00:48:34,255 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 00:48:34,255 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 00:48:34,359 INFO    wandb-upload_1:3068826 [upload_job.py:push():131] Uploaded file /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/output.log
2024-03-19 00:48:34,431 INFO    wandb-upload_3:3068826 [upload_job.py:push():131] Uploaded file /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/requirements.txt
2024-03-19 00:48:34,449 INFO    wandb-upload_2:3068826 [upload_job.py:push():131] Uploaded file /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/files/config.yaml
2024-03-19 00:48:34,650 INFO    Thread-12 (_thread_body):3068826 [sender.py:transition_state():617] send defer: 11
2024-03-19 00:48:34,650 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:34,651 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-19 00:48:34,651 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:34,651 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-19 00:48:34,651 INFO    SenderThread:3068826 [file_pusher.py:join():181] waiting for file pusher
2024-03-19 00:48:34,651 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 12
2024-03-19 00:48:34,651 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:34,652 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-19 00:48:34,652 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:34,652 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-19 00:48:34,652 INFO    SenderThread:3068826 [file_stream.py:finish():595] file stream finish called
2024-03-19 00:48:34,745 INFO    SenderThread:3068826 [file_stream.py:finish():599] file stream finish is done
2024-03-19 00:48:34,745 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 13
2024-03-19 00:48:34,746 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:34,746 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-19 00:48:34,746 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:34,746 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-19 00:48:34,746 INFO    SenderThread:3068826 [sender.py:transition_state():617] send defer: 14
2024-03-19 00:48:34,747 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: defer
2024-03-19 00:48:34,747 INFO    HandlerThread:3068826 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-19 00:48:34,747 DEBUG   SenderThread:3068826 [sender.py:send():382] send: final
2024-03-19 00:48:34,747 DEBUG   SenderThread:3068826 [sender.py:send():382] send: footer
2024-03-19 00:48:34,747 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: defer
2024-03-19 00:48:34,747 INFO    SenderThread:3068826 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-19 00:48:34,748 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 00:48:34,749 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 00:48:34,749 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-19 00:48:34,749 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: poll_exit
2024-03-19 00:48:34,750 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: server_info
2024-03-19 00:48:34,750 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: get_summary
2024-03-19 00:48:34,751 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: server_info
2024-03-19 00:48:34,753 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-19 00:48:34,753 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-19 00:48:34,754 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: job_info
2024-03-19 00:48:34,821 DEBUG   SenderThread:3068826 [sender.py:send_request():409] send_request: job_info
2024-03-19 00:48:34,822 INFO    MainThread:3068826 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-03-19 00:48:34,822 INFO    MainThread:3068826 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-03-19 00:48:34,822 INFO    MainThread:3068826 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-03-19 00:48:34,823 DEBUG   HandlerThread:3068826 [handler.py:handle_request():146] handle_request: shutdown
2024-03-19 00:48:34,823 INFO    HandlerThread:3068826 [handler.py:finish():869] shutting down handler
2024-03-19 00:48:35,754 INFO    WriterThread:3068826 [datastore.py:close():296] close: /home/yancheng/code/DeepCore/wandb/run-20240319_004829-63ber4go/run-63ber4go.wandb
2024-03-19 00:48:35,822 INFO    SenderThread:3068826 [sender.py:finish():1572] shutting down sender
2024-03-19 00:48:35,822 INFO    SenderThread:3068826 [file_pusher.py:finish():175] shutting down file pusher
2024-03-19 00:48:35,822 INFO    SenderThread:3068826 [file_pusher.py:join():181] waiting for file pusher
